"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"23110","BecerrilEileen","@realDonaldTrump trump is for the big elite people the rich! Cares nothing about the poor or middle income! Don't vote Republican!",0,2,2,-117.3961564,33.9533487
"23210","BecerrilEileen","@realDonaldTrump Trump supporters you got played!!!! big time, nothing he has said in his campaign he'll be doing, no help to Carrier! Lies!",0,-1,1,-117.3961564,33.9533487
"23310","BeChangeToday","Want to research and know the people organizing @realDonaldTrump Inauguration Party? https://t.co/Pwcux2Nvxo",1,0,0,-95.712891,37.09024
"23610","Benayunk","RT @Hartsy43: @realDonaldTrump Mr. Trump-your plane is landing in 45 mins in Columbus and some of the #CBJ fellas would love to meet ya!! #Ö",98,1,1,-75.1652215,39.9525839
"23710","bendibugs","RT @KoloskiSandy: Wow.....DONALD J. TRUMP IS THE NEW PEOPLE'S PRESIDENT.....PASS THIS ON @FoxNews @realDonaldTrump @OutnumberedFNC @JudgeJeÖ",33,1,1,-86.2288322,30.3960324
"23810","benthar6","RT @LRBitisnot: @realDonaldTrump is just a silly, SILLY GOOSE. Right @HardballChris!?

Take Trump ""literally?"" Take him ""figuratively?"" AwwÖ",7,0,0,-122.6716063,45.6318397
"24510","BetterGov","RT @CrainsChicago: What's at stake for #Chicago if @realDonaldTrump comes down on sanctuary cities https://t.co/HZyfQjpg9O via @WriterAlejaÖ",3,0,0,-87.6297982,41.8781136
"24710","Bettybowden95","@crampell @greta @politico @realDonaldTrump @SpeakerRyan The man who would be president. But stabbed Mr Trump in thÖ https://t.co/wZ0d630F1i",0,1,1,-95.2155158,30.1550179
"24810","BettySchendel","@FoxNews @jonathanvswan @realDonaldTrump Haha...Christmas Season at Trump Tower with a big Trump Rump Roast and a MÖ https://t.co/QDiiysiozt",2,2,2,-95.712891,37.09024
"24910","BettySchendel","@Olivianuzzi @realDonaldTrump Trump isn't any beauty to look at &amp; he has multiple chins &amp; a fat Rump! https://t.co/9k7EUjkzgG",0,1,1,-95.712891,37.09024
"25010","BeverlyChapman4","RT @realDonaldTrump: Masa said he would never do this had we (Trump) not won the election!",13056,2,2,-78.1633341,39.1856597
"2532","bflbarlow","Now who lools like they're working for Wall Street... @realDonaldTrump = #WallStreetLackey https://t.co/8K4CImLpyK",0,1,1,-89.4012302,43.0730517
"2542","biblioteq_tress","Trump has never apologized. @realDonaldTrump https://t.co/jmkJBEHPpx",2,1,1,-71.0588801,42.3600825
"2552","bigdog033","@katbkm_b @realDonaldTrump It is at that. Elijah Cummings n another demo want investigations into Russia n Trump election rigging",0,1,1,-99.9018131,31.9685988
"2562","bigmikeobrien","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: httpÖ",5266,1,1,-119.4179324,36.778261
"2572","bigopinion123","@souzi54 @realDonaldTrump HEY SOUZI !! CARRIER ISSUED A STATEMENT LAST WEEK THAT 1000 JOBS WILL STAY. CHUCK LIED -- NOT TRUMP. YOUR LOGIC ??",0,0,0,-116.5016784,33.961124
"2622","BillCurryct","@realDonaldTrump Did I say 'drain the swamp'? I meant 'flood'. Flood the swamp.  
https://t.co/qK2KyLJ1rY",0,-1,1,-73.087749,41.6032207
"2652","birrdytalk","RT @TeamTrump: '@realDonaldTrump: Safety and Security of Americans Comes First' #AmericaFirst
https://t.co/ZagK47kACZ",205,0,0,-82.907123,40.4172871
"2692","BladeInTheHouse","RT @dmartosko: Paul Ryan is at Trump Tower meeting with @realDonaldTrump",17,1,1,-95.712891,37.09024
"2702","Blaqmozzez","@realDonaldTrump #NotMyPresident <U+26A1><U+FE0F> ìTrump offers another Goldman Sachs exec key economic postî

https://t.co/z732AVkcAq",0,1,1,-97.330053,37.6871761
"2712","Blaqmozzez","@realDonaldTrump #NotMyPresident Meet President Trump's Cabinet of Horrors https://t.co/goa6CcNGQQ via @RollingStone",0,0,0,-97.330053,37.6871761
"2722","Blaqmozzez","@realDonaldTrump #NotMyPresident Chart shows exactly how Trump's tax plan could affect you https://t.co/GPiTS3tKxB",0,0,0,-97.330053,37.6871761
"2732","Blaqmozzez","@realDonaldTrump @Blaqmozzez #NotMyPresident <U+26A1><U+FE0F> ìDonald Trump to remain Executive Producer on Celebrity Apprenticeî

https://t.co/X7GPRcba9m",0,1,1,-97.330053,37.6871761
"2742","Blaqmozzez","@realDonaldTrump #NotMyPresident Michael Moore Says Trump May Decide To Quit Presidency https://t.co/3IhyiAXo3M",0,1,1,-97.330053,37.6871761
"2752","Blaqmozzez","@realDonaldTrump #NotMyPres Potential Trump Cabinet pick defends spreading fake stories: ëIím not a news sourceí https://t.co/CcrsI1jfEv",0,0,0,-97.330053,37.6871761
"2762","Blaqmozzez","@realDonaldTrump #NotMyPresident Estate Tax Repeal Would Be a Bonanza for Trump and His Cabinet https://t.co/aODBF0f0VD",0,1,1,-97.330053,37.6871761
"2782","Blink8533","@thehighsign @Evan_McMullin @realDonaldTrump don't matter Trump won!",0,2,2,-84.2940899,34.0753762
"2792","blueavengers","RT @HumaneArtists: .@CWAUnion @AFTunion @unitehere @UAW @realDonaldTrump says @Carrier workers should have worked harder https://t.co/6SFbqÖ",22,1,1,-121.6957863,37.931868
"2812","BluSthil","@realDonaldTrump Turns out, 2006 bipartisan bill gives Trump legal auth' to start building a border wall on DAY ONE
https://t.co/Oec4PnlStp",0,1,1,-75.977985,36.8529263
"2832","BN51","RT @WealDonoodTwump: @TheTweetwit @Trollin_Trump @Conscienceiskey @manclistings How does a manchild like @realDonaldTrump cweate his cabineÖ",5,1,1,-92.1476353,32.5184775
"2842","bob_cop","@KatrinaPierson @realDonaldTrump When I was in Miami and heard that Mr. Trump was thinking about the position, i said to my then friend,",0,1,1,-80.0533746,26.7153424
"2852","bobbychaconjr1","@leolamarchanda @FoxNews @realDonaldTrump Trump has made it clear that he wants to put people to work. Which is a great thing.",0,4,4,-119.4179324,36.778261
"2862","bobbychaconjr1","@carajoy03 @kurtimus @FoxNews @realDonaldTrump Exactly right! I hope everyone's lives improves under Trump.",0,3,3,-119.4179324,36.778261
"2912","Boot_Dr","This IS a Criminal Act @realDonaldTrump https://t.co/wPxyhuJS1w",0,-1,1,-69.9298194,43.8922586
"2922","Boot_Dr","@realDonaldTrump WAKE UP!!!!! Your not going to have any spare time REAL soon. https://t.co/zH5mjNYw1k",0,0,0,-69.9298194,43.8922586
"2932","bostonnews002","RT @ProfessorU: Imagine this is your student/child: This is what happens when @realDonaldTrump attacks a private citizen on Twitter https:/Ö",3,-1,1,-71.0588801,42.3600825
"2942","BPAnderson1164","@AJMcarronsTatto @rrhoop @eldonko_phd @MrTommyCampbell @realDonaldTrump Trump foundation made illegal political donations!",0,0,0,-94.2020084,46.3526733
"2952","BPAnderson1164","@AJMcarronsTatto @rrhoop @eldonko_phd @MrTommyCampbell @realDonaldTrump You fail to realize even if POTUS (fat chance), Trump has no say",0,-1,1,-94.2020084,46.3526733
"2962","BPAnderson1164","@AJMcarronsTatto @rrhoop @eldonko_phd @MrTommyCampbell @realDonaldTrump Only cause the election was rigged, just like Trump said it was",0,2,2,-94.2020084,46.3526733
"2972","BPAnderson1164","@JohnGaltsAlt @santocatena @justinhendrix @realDonaldTrump @FoxNews keep thinking that if it helps you sleep at night!  Only joke is Trump!",0,0,0,-94.2020084,46.3526733
"2982","BPAnderson1164","@AJMcarronsTatto @rrhoop @eldonko_phd @MrTommyCampbell @realDonaldTrump 1-20-17 is going will be the darkest day for USA if Trump takes oath",0,1,1,-94.2020084,46.3526733
"2992","BPAnderson1164","@AJMcarronsTatto @rrhoop @eldonko_phd @MrTommyCampbell @realDonaldTrump Trump would again file a lawsuit to stop the recount",0,1,1,-94.2020084,46.3526733
"3002","BPAnderson1164","@AJMcarronsTatto @rrhoop @eldonko_phd @MrTommyCampbell @realDonaldTrump But even if you are right, Trump foundation should be as well",0,3,3,-94.2020084,46.3526733
"3042","BrandonEdwardR1","RT @FoxNews: .@jonathanvswan: ""Some of these scenes that we're seeing at Trump Tower are really to project an image that @realDonaldTrump wÖ",29,1,1,-85.6023643,44.3148443
"3062","BrendaWassbren","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. htÖ",1321,-2,2,-99.9500904,49.848471
"3072","Brialalexi","RT @FoxNewsInsider: .@realDonaldTrump Supporters Also Want 'Safe Spaces' on College Campuses @OutnumberedFNC https://t.co/3jaNsBt7PF https:Ö",13,1,1,-117.1610838,32.715738
"3082","brian_metten","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",163,0,0,-85.6023643,44.3148443
"3092","BrianK29d54ra","Conway:Trump to do 'Apprentice' in  spare time
https://t.co/0On0f02der @realDonaldTrump POTUS HAS NO SPARE TIME he's ready &amp; connected  24/7",0,1,1,-74.2995928,40.6584212
"3142","brokenwing2005","RT @Fahrenthold: But still no proof that @realDonaldTrump sold those stocks. And no move to end conflicts of interests from Trump Org. BusiÖ",1156,1,1,-83.0457538,42.331427
"3172","bryscalley","hey @realDonaldTrump, get off twitter and do your damn job 

https://t.co/oSpArhGj6t",0,-1,1,-71.0994968,42.3875968
"3182","brzy85","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. htÖ",1321,-2,2,-79.0192997,35.7595731
"3192","bshopkin","@KeithTweets_1 @TeamTrump @realDonaldTrump @AGScottPruitt @newsmax Election is over. Trump will be held accountable as all Presidents are.",0,1,1,-86.5861037,34.7303688
"3242","bupton57","RT @KirkSpano: Conway on Trump 'Apprentice' role: He'll do it in his spare time https://t.co/P8npYDHvYb Seriously @realDonaldTrump ??? AreÖ",1,0,0,-73.087749,41.6032207
"3282","Bwdreyer","RT @sjh2222: After Constant Cries Of @realDonaldTrump ëRacism,í @CNN Just Got Hit WithThe Worst News Possible https://t.co/SVGPWB2EZf HypocÖ",3,-2,2,-97.7430608,30.267153
"3292","bworrall2","RT @tolovana66: @Victori71012315 @suzost @realDonaldTrump @mike_pence  I FEEL TRUMP was a Christmas Present to all Amer. He will bring backÖ",6,1,1,-81.5157535,27.6648274
"3332","cagney1991","RT @johnlundin: Donald #Trump supporters express regret over their vote: 'He seems lost' | https://t.co/m4hXqbHRup @realDonaldTrump #NotMyPÖ",6,-1,1,-81.5157535,27.6648274
"3372","Calimoxo12","RT @EstoyConHillary: Anytime someone disagrees with @realDonaldTrump He attacks, can't handle it, the person is threatened #HitlerTrump <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>
hÖ",5,-2,2,-95.712891,37.09024
"3402","CalvinSwine905","@thehill @realDonaldTrump 
""If he looks like a jerk, tweets like a jerk, and squawks like a jerk, then he probably is a jerk""
#Trump #jerk",0,-1,1,-79.5131983,43.6204946
"3413","CampaignLegal","RT @thetrevorpotter: W/out divestment, @realDonaldTrump creates an appearance that he &amp; family are using presidency to enrich themselves. hÖ",3,1,1,-77.0368707,38.9071923
"3422","CampaignLegal","#fridayreads for @realDonaldTrump: Letter from bipartisan coalition calling for him to remove doubt, divest. Link:Ö https://t.co/A7ZuVkysnT",1,-1,1,-77.0368707,38.9071923
"3432","CampaignLegal","The last thing @realDonaldTrump should ever want: a never-ending battle over conduct of his personal biz #BlindTrust https://t.co/CAARuRl4xj",0,0,0,-77.0368707,38.9071923
"3442","CampaignLegal","Not putting biz into #blindtrust will undermine public confidence in @realDonaldTrump's decisions --@thetrevorpotter https://t.co/CAARuRl4xj",3,0,0,-77.0368707,38.9071923
"3462","cannaadvisors","BIG NEWS: @realDonaldTrump considering #marijuana legalization advocate O'Neill to head @US_FDA, reports @businessÖ https://t.co/on7YaWgyFP",1,1,1,-105.2705456,40.0149856
"3472","cannaintegrate","RT @cannaadvisors: BIG NEWS: @realDonaldTrump considering #marijuana legalization advocate O'Neill to head @US_FDA, reports @business httpsÖ",1,1,1,-105.7820674,39.5500507
"3492","CarbonConvoCA","RT @DeSmogBlog: #JeffSessions, @realDonaldTrump's AG Pick, Introduced First Bill to Exempt #Fracking from Drinking Water Rules https://t.coÖ",9,0,0,-114.0708459,51.0486151
"3522","CarlaMoulton3","RT @POTUSIsLOVED44: @POTUSIsLOVED44 @NBCSNL&lt;&lt;&lt; #PLEASE DO @ALECBALDWIN&lt;&lt;
AS #TRUMP I NEED SOME LAUGHS! #CLEVELAND #OHIO
@REALDONALDTRUMP #CÖ",1,1,1,-87.6297982,41.8781136
"3552","CarolynGambon","@CNN is AWFUL.Had them on 3min.Theyr STILL lying.Says Trump may not pick Romney BC he might not have forgiven him. PLEASE! @realDonaldTrump",0,1,1,-95.712891,37.09024
"3602","CassidyTiffani","@VivaLasVader @bfraser747 @SpecialKMB1969 @realDonaldTrump @HillaryClinton Hatred for black guy in office trumps security, n ecomony 4 Trump",0,0,0,-81.5157535,27.6648274
"3612","CassidyTiffani","@VivaLasVader @bfraser747 @SpecialKMB1969 @TIME @HillaryClinton @realDonaldTrump Who has Trump slayed? So far bank execs joining his cabinet",0,1,1,-81.5157535,27.6648274
"3632","cathykaku1","Fact: @realDonaldTrump is the Part-Time President of the #USA.

After:
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Tweeting
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Executive Producer
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> ConsultantÖ https://t.co/xe90xTuYiL",1,0,0,-85.3232139,51.253775
"3642","cathykaku1","Banana <ed><U+00A0><U+00BC><ed><U+00BD><U+008C>Republic of America

#President is a Part-Time Job After:
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Executive Producer
<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Consultant for @TrumpÖ https://t.co/UoujlbXfQo",0,1,1,-85.3232139,51.253775
"3652","cathykaku1","I'm Scammin <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>

Everyone

Simply Scammin

Like Trump University

Always Scammin

You and You and You
https://t.co/8jCKdAyRLk
@realDonaldTrump",0,1,1,-85.3232139,51.253775
"3712","ccdeditor","UN Chief Compares Populist Success of @realDonaldTrump and Farage to Islamic State https://t.co/f5J6Oi1mdO via @BreitbartNews",1,1,1,-71.0588801,42.3600825
"3732","Cdnpokerchick","https://t.co/uEWJMnMola wtf? Isn't there more important things to do than a reality tv show? @realDonaldTrump",0,1,1,-85.3232139,51.253775
"3762","CelesteHeadlee",".@Variety reports that @realDonaldTrump plans to remain as Exec. Producer of @TheApprenticeAU when he's president

https://t.co/B9dnLEoXJ9",0,1,1,-84.3879824,33.7489954
"3782","Celt007Rob","@BBCWorld yeah and Canada needs a leader like Donald trump @realDonaldTrump",0,2,2,-81.4278984,42.9310419
"3822","cfmceroz","James Joyce reaches out from Finnegans Wake to bitchslap Trump @realDonaldTrump Watch me get him banned again now https://t.co/bVU2nxV5J1",0,1,1,-122.482907,37.7796734
"3832","ChadLivengood","Source: Signs point to President-elect @realDonaldTrump picking Ronna Romney McDaniel to lead RNC https://t.co/FkTkdlz6lT via @detroitnews",4,1,1,-84.5555347,42.732535
"3913","charles116","RT @DearAuntCrabby: @realDonaldTrump  is CORRUPT AF: New Website Will Allow You To Track Trump White House Corruption In Real Time https://Ö",7,-1,1,-73.9441579,40.6781784
"3932","ChasingBanner18","@PDeniseGray1 @MAGAMale16 @BreitbartNews @realDonaldTrump will trump unite USA? Time will tell.",0,1,1,-71.0588801,42.3600825
"3942","ChasingBanner18","@PDeniseGray1  @realDonaldTrump lining her pockets!! Hahaha trump paid his own hotels bc they were staying there during campaign!",0,1,1,-71.0588801,42.3600825
"3962","Chazraps","Why Donald Trump Will Choose Kid Rock as Poet Laureate  https://t.co/eHWQJThV7j via @ocweekly @realDonaldTrump @KidRock @ExtremeKidRock",0,1,1,-74.0059413,40.7127837
"4032","CheryldeeHuddle","@realDonaldTrump Is this true, Mr. Trump? Maybe not the part with the toilet? Or maybe the part with the toilet? whÖ https://t.co/1Qdg4msKje",0,1,1,-121.7327931,36.4799024
"4072","Chitownaunt","@realDonaldTrump Date-weekend in NYC with my hubby (12/11-13) Congratulatory handshake with DJT at Trump Tower for this Woodstock,VA couple?",0,2,2,-78.5058429,38.8817784
"4092","chris_skotnicki","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",163,0,0,-74.0059413,40.7127837
"4112","chrisbraly","New paradigm:
1) @realDonaldTrump tweets. 
2) Media decry it as a) untrue b) offensive c) un-presidential.
3) Facts prove #Trump correct .",0,-1,1,-122.4864404,37.788293
"4122","chrisbrow17","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",163,0,0,-95.712891,37.09024
"4132","Chrismf6","@realDonaldTrump ""what do we want 
a trump filled swamp  when do want it   Now"" !
Trump Swamp Matters 
Goldman Gary Cohn Carrier Chuck Jones",0,2,2,-93.0877196,45.0269101
"4162","Christo40290392","@FoxNews @MeghanMcCain @realDonaldTrump Meghan, for a women who did not vote for Trump, you should hush-up.",0,1,1,-95.712891,37.09024
"4172","chronicvt","@RawStory That'll never happen... @realDonaldTrump is like a spoiled child with an #bullycomplex... you can educate the Ignorant, not Trump",0,0,0,-72.8142903,44.5436627
"4182","ChuckJordan4","RT @CrainsChicago: What's at stake for #Chicago if @realDonaldTrump comes down on sanctuary cities https://t.co/HZyfQjpg9O via @WriterAlejaÖ",3,0,0,-87.6297982,41.8781136
"4202","ChuksBonn","@renomarky @ReneeCarrollPhx @FoxNews @megynkelly @realDonaldTrump 
Winning of election by Trump signifies that one with God is with majority",0,2,2,-96.7969879,32.7766642
"4222","CincinnatiBites","@realDonaldTrump I don't think you really care about the working-class folks who helped put you in office.   https://t.co/9UrEwaS3bb",0,1,1,-84.5120196,39.1031182
"4262","cjsienna55","RT @sjh2222: After Constant Cries Of @realDonaldTrump ëRacism,í @CNN Just Got Hit WithThe Worst News Possible https://t.co/SVGPWB2EZf HypocÖ",3,-2,2,-95.712891,37.09024
"4272","CJThompson87","@vet_trump @JackTwit @misstozak @TuckerCarlson @realDonaldTrump @TheChrisSuprun @FoxNews And 21 states don't.",0,0,0,-94.961594,29.7270612
"4322","cljskis","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. htÖ",1321,-2,2,-122.3320708,47.6062095
"4352","CoachDale1957","RT @US_Army_Vet: @LouDobbs @Hisladydiana @realDonaldTrump @Vote4TrumpPrez @JustKate038 @RealDrGina @KamVTV @eeb1 I'm In Americans First! TYÖ",12,0,0,-95.712891,37.09024
"4402","colavs2184","RT @HillarysAmerica: Recount attempts actually show @realDonaldTrump GAINING votes! https://t.co/cvFwmG1r3j",283,1,1,-95.712891,37.09024
"4412","ColfaxCuban","Dictator-Elect @realdonaldtrump - This happens when Donald Trump attacks private citizen on Twitter https://t.co/UTOEiOsfsQ #shameful",0,-1,1,-93.2009998,44.9374831
"4452","companyman","@realDonaldTrump,#draintheswamp and refill it with untreated sewage?  Crony capitalism alive &amp; well in Trump's USA. https://t.co/42787pRTeb",0,1,1,-97.7430608,30.267153
"4462","ComstockRoyalty","@Charles_Lister @DanaRohrabacher @YahooNews TOP #Trump Pick for #SOS @realDonaldTrump",0,2,2,-117.9289469,33.6189101
"4472","connie9030","@DrJillStein @realDonaldTrump Trump ALREADY has made America great again. He's done more as PRES ELECT than PRES has.",0,2,2,-81.9817726,35.046508
"4502","Cool_rads","RT @htTweets: Indian IT<U+2009>firms to watch as @realDonaldTrump taps millionaire as labour secy, reports @yashwantraj https://t.co/s7sVf1rJWp htÖ",3,0,0,-70.9915997,42.4136428
"4552","cosmiccloudwlkr","RT @DanielleMuscato: ALEC BALDWIN's impression was ""mean-spirited""?! How DARE you, @realDonaldTrump? Have you no shame? You are a bully. htÖ",1321,-2,2,-105.7820674,39.5500507
"4572","cowards_are_us","RT @cowards_are_us: THE CLOCK'S RUNNING 4 @realDonaldTrump &amp; @GOP 2 KEEP ALL CAMPAIGN PROMISES. #TrumpBucketOfLies @SpeakerRyan @Morning_JoÖ",9,1,1,-87.6297982,41.8781136
"4582","cowards_are_us","RT @cowards_are_us: YET ANOTHER ""SAY IT ISN'T SO"" MOMENT 4 @realDonaldTrump! WHOA! THIS IS SO WRONG! @SpeakerRyan @SenateMajLdr @SenSchumerÖ",5,0,0,-87.6297982,41.8781136
"4592","cowards_are_us","RT @cowards_are_us: @realDonaldTrump ONLY LIES &amp; LIES-HE WAS A THIEVING BIZ PERSON &amp; WILL B SAME AS POTUS! @SpeakerRyan @SenateMajLdr #TrumÖ",2,-1,1,-87.6297982,41.8781136
"4602","cowboyneok","@SenMarkey @mitchellreports @MSNBC @realDonaldTrump @EPA Trump appointing incompetents saboteurs to Fed Agencies to prove Fed doesn't work.",0,2,2,-96.7969879,32.7766642
"4632","craig_gertsch","RT @InSightCrime: How could @realDonaldTrump's nominee for @DHSgov, retired Gen. John Kelly, affect LatAm? @mimi_galia explains:
https://t.Ö",2,0,0,-97.7430608,30.267153
"4642","CrainsChicago","What's at stake for #Chicago if @realDonaldTrump comes down on sanctuary cities https://t.co/HZyfQjpg9O via @WriterAlejandra of @BetterGov",3,0,0,-87.6297982,41.8781136
"4672","CREWcrew","RT @CommonCause: bipartisan group of reform orgs, ethics experts, academics, &amp; former electeds call on @realDonaldTrump to divest
https://tÖ",13,1,1,-77.0368707,38.9071923
"4702","cristina_shoman","It's Official! Congress Has Approved Trump's Wall! WHAT ARE WE WAITING FOR?!? @realDonaldTrump @seanhannity @GOP  https://t.co/yxxztkQMTB",0,0,0,-95.712891,37.09024
"4722","crobmatthews","Would love to hear @realDonaldTrump 's thoughts on @FedEx CEO Fred Smith's criticism of his trade policy 
https://t.co/1ohicL2gVb",2,0,0,-74.0059413,40.7127837
"4752","CStaude","RT @Bobosphere: @realdonaldtrump

At long last, have you left no sense of decency?

https://t.co/duAQEYiE75",1,0,0,-91.8318334,37.9642529
"4762","ctcapitolreport","Meriden councilor displays Trump placard at meeting... https://t.co/e4P73Fc6Fk @realDonaldTrump",1,1,1,-73.087749,41.6032207
"4782","ctmock","@NYTimes #Editorial:  #California Looks to Lead the @realDonaldTrump #Resistance #Immigrants #Immigration https://t.co/kEAxbH1HxG",0,0,0,-87.6297982,41.8781136
"4832","CWO4WEPS","@TeamTrump @realDonaldTrump OUTGOING UNDERMINES INAUGURATION WITH RUSSIAN COOP PROPAGANDA, HOPING FOR TRUMP LASHOUT https://t.co/eMQVxNDBzw",0,-1,1,-95.712891,37.09024
"4842","CyberadAPT","All mobile devices ó smartphones, tablets, wearable tech ó are targets. | @CyberScoopNews | https://t.co/LWtEQ8GkKCÖ https://t.co/6fCD0LPkXO",2,0,0,-122.4285862,37.4635519
"4882","CyrilPedia","RT @TomLevenson: Here's a solid-truth: @realDonaldTrump is a thug and a bully: https://t.co/15kvWjtRHM He remains unfit to be president. #TÖ",4,-3,3,-74.0059413,40.7127837
"4892","d1Vinman","The presidency is just a side gig for @realDonaldTrump , he's still the lead singer of ""Trump"" and the conflict of interest tour continues..",0,1,1,-123.8695086,40.7450055
"4932","daheater3","@FoxNews @MeghanMcCain @realDonaldTrump In 9 years Trump will need to go back to his business world and companies.",0,1,1,-73.9712488,40.7830603
"4952","dakincampbell","Goldmanís Cohn Said to Be Trumpís Top Choice for NEC Director @realDonaldTrump https://t.co/rawJbUpz4n $gs",0,1,1,-74.0059413,40.7127837
"4962","DamelioNetwork","Watch @realBobWoodward tell @RoanokeCollege audience about his first interview w/ @realdonaldtrump.Ö https://t.co/FDZUgw5Me5",0,0,0,-73.5387341,41.0534302
"4972","danakel1","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: httpÖ",5266,1,1,-112.0153724,41.506076
"5002","danknapp76","RT @nathanTbernard: Just got news that @realDonaldTrump is demolishing the Lincoln Memorial to build a Trump Megaplex https://t.co/LjatzMRlÖ",21,1,1,-82.9000751,32.1656221
"5012","danmabtaylor","RT @realDonaldTrump: Join me tomorrow! #MAGA 
10am- Baton Rouge, LA. 
Tickets: https://t.co/rvIQ6Yq45P
7pm- Grand Rapids, MI.
Tickets: httpÖ",5266,1,1,-77.4752667,38.7509488
"5112","daunteim",".@realDonaldTrump, thin-skinned narcissistic man-baby, will destroy lives via vindictive revenge. Bad.Ö https://t.co/z7QyVKxTzM",0,-4,4,-122.3867537,47.5666668
"5122","dave_shebroe","@washingtonpost @realDonaldTrump 
Trump over performed the most in counties with the highest drug, alcohol and suicide mortality rates",0,0,0,-73.134961,40.789142
"5162","davidreisig1","RT @LouDobbs: Establishment Defies @realDonaldTrump on Immigration https://t.co/Vn0fQBBcBV #MAGA #AmericaFirst #DraintheSwamp #Dobbs",163,0,0,-83.6596596,41.9572676
"5172","DavisTrump16","RT @CrainsChicago: What's at stake for #Chicago if @realDonaldTrump comes down on sanctuary cities https://t.co/HZyfQjpg9O via @WriterAlejaÖ",3,0,0,-90.4204562,40.3275898
"5182","dawnsotolongo","RT @AmericanVet74: @JonRiley7 @realDonaldTrump  Donald Trump as man of the year is a big joke He has brought out the worse if our nation NoÖ",6,-1,1,-80.1917902,25.7616798
"5212","dbiello","coal can't come back. sorry (not sorry) @realDonaldTrump https://t.co/gy26aqSQRI",1,-2,2,-74.0059413,40.7127837
"5222","dbroncos78087","@greta @realDonaldTrump I would be skeptical of Daily Kos and hope that Trump will take climate change seriously.",0,0,0,-78.6568942,37.4315734
"5232","dbroncos78087","When @realDonaldTrump said #draintheswamp he really wanted to clear it for a nice golden TRUMP sign on Wall Street. Suckers got duped!",0,4,4,-78.6568942,37.4315734
"5362","deerichards","@realDonaldTrump I think this fits the definition of defamation of character. These students bravely exposed it. https://t.co/RaJWBXO3AA",0,-1,1,-88.0398912,30.6953657
"5382","Dekedee","RT @wildwillie13: @realDonaldTrump ""Hire American""....You Go First...#Hypocrite
https://t.co/aubvKxy8u0
@FoxNews @CNNnewsroom @MSNBC",1,0,0,-86.902298,32.3182314
"5402","Demerits","Still, @POTUS is silent. @realDonaldTrump takes time to visit terrorist victims but Obama? No where to be seen. https://t.co/EB4eY54Z15",0,1,1,-119.4179324,36.778261
"5413","demetro1970","@omgawdzik @FoxNews @jonathanvswan @realDonaldTrump Trump has never been in a public service position in his life",0,1,1,-95.712891,37.09024
"5462","derrickcrowe",".@realDonaldTrump voters, you got played. https://t.co/NNh0QPuC49",0,0,0,-77.0368707,38.9071923
"5492","destrawman","@CharismaMolotov @realDonaldTrump Let's see the left has:
Bitched about an election
Called Melina Trump a slut and hopes she gets raped",0,-1,1,-81.5157535,27.6648274
"5512","detroitnews","Big business warns @realDonaldTrump against mass deportation https://t.co/6c9SuyskX3 https://t.co/N1PQLVLsf7",2,0,0,-83.0457538,42.331427
"5522","detroitnews","RT @ChadLivengood: Source: Signs point to President-elect @realDonaldTrump picking Ronna Romney McDaniel to lead RNC https://t.co/FkTkdlz6lÖ",4,1,1,-83.0457538,42.331427
"5542","DFAaction","Tell the #Senate to block @realDonaldTrump's cabinet nominees. https://t.co/DC8J40WxHZ #UniteBlue #Election2016 #Trump",6,1,1,-95.712891,37.09024
"5572","diamondmanaphy","RT @DarkNinja126: @realDonaldTrump your the big mistake Mr Trump",1,0,0,-82.9987942,39.9611755
